iter	Passed	Remaining
3219	316474	174945
3220	316573	174847
3221	316677	174752
3222	316788	174660
3223	316868	174552
3224	316945	174442
3225	317030	174337
3226	317111	174229
3227	317197	174124
3228	317273	174014
3229	317354	173906
3230	317428	173795
3231	317505	173684
3232	317585	173576
3233	317667	173469
3234	317754	173365
3235	317836	173258
3236	317908	173145
3237	317972	173028
3238	318049	172919
3239	318129	172811
3240	318208	172702
3241	318282	172591
3242	318359	172481
3243	318441	172374
3244	318508	172259
3245	318578	172146
3246	318655	172036
3247	318742	171932
3248	318819	171823
3249	318900	171715
3250	318976	171605
3251	319047	171492
3252	319127	171385
3253	319207	171277
3254	319285	171168
3255	319363	171059
3256	319440	170950
3257	319522	170843
3258	319603	170736
3259	319677	170625
3260	319760	170519
3261	319835	170409
3262	319911	170299
3263	319991	170191
3264	320060	170077
3265	320132	169966
3266	320207	169856
3267	320287	169748
3268	320362	169638
3269	320442	169530
3270	320519	169421
3271	320592	169310
3272	320665	169199
3273	320754	169096
3274	320838	168991
3275	320915	168882
3276	320987	168770
3277	321059	168658
3278	321138	168551
3279	321217	168443
3280	321291	168332
3281	321366	168222
3282	321441	168113
3283	321507	167998
3284	321576	167885
3285	321652	167775
3286	321737	167671
3287	321823	167567
3288	321896	167456
3289	321972	167347
3290	322043	167235
3291	322118	167125
3292	322194	167016
3293	322411	166980
3294	322517	166887
3295	322617	166790
3296	322713	166691
3297	322797	166586
3298	322879	166479
3299	322959	166372
3300	323061	166277
3301	323193	166197
3302	323284	166095
3303	323371	165992
3304	323448	165883
3305	323535	165780
3306	323618	165674
3307	323713	165575
3308	323809	165476
3309	323899	165374
3310	323976	165265
3311	324054	165158
3312	324128	165048
3313	324280	164978
3314	324552	164968
3315	324644	164867
3316	324732	164764
3317	324835	164669
3318	324944	164577
3319	325067	164491
3320	325187	164405
3321	325273	164301
3322	325350	164192
3323	325442	164091
3324	325524	163985
3325	325607	163880
3326	325695	163777
3327	325841	163703
3328	326007	163640
3329	326093	163536
3330	326171	163428
3331	326248	163319
3332	326387	163242
3333	326599	163201
3334	326892	163201
3335	327059	163137
3336	327178	163049
3337	327277	162952
3338	327452	162892
3339	327670	162854
3340	327981	162861
3341	328152	162799
3342	328316	162734
3343	328717	162785
3344	328897	162728
3345	329010	162637
3346	329130	162549
3347	329336	162503
3348	329456	162416
3349	329671	162375
3350	330301	162538
3351	330500	162489
3352	330860	162519
3353	331018	162449
3354	331182	162382
3355	331291	162289
3356	331440	162215
3357	331542	162118
3358	331644	162021
3359	331742	161921
3360	331842	161823
3361	331929	161719
3362	332045	161628
3363	332146	161531
3364	332279	161449
3365	332380	161351
3366	332473	161250
3367	332571	161151
3368	332677	161055
3369	332794	160965
3370	332915	160877
3371	333031	160787
3372	333162	160704
3373	333273	160611
3374	333364	160508
3375	333453	160405
3376	333557	160309
3377	333660	160212
3378	333744	160106
3379	333823	159998
3380	333922	159899
3381	334031	159805
3382	334130	159707
3383	334231	159609
3384	334326	159508
3385	334424	159409
3386	334531	159314
3387	334643	159222
3388	334751	159128
3389	334863	159035
3390	334961	158936
3391	335040	158828
3392	335141	158730
3393	335241	158632
3394	335346	158536
3395	335424	158427
3396	335501	158318
3397	335576	158208
3398	335651	158098
3399	335735	157993
3400	335815	157885
3401	335897	157778
3402	335985	157675
3403	336078	157573
3404	336153	157464
3405	336229	157354
3406	336296	157241
3407	336393	157141
3408	336474	157034
3409	336562	156931
3410	336640	156822
3411	336728	156718
3412	336819	156616
3413	336901	156510
3414	336984	156404
3415	337063	156296
3416	337145	156189
3417	337228	156083
3418	337303	155974
3419	337402	155875
3420	337501	155777
3421	337601	155679
3422	337703	155582
3423	337823	155493
3424	337925	155396
3425	338037	155303
3426	338121	155198
3427	338197	155089
3428	338270	154979
3429	338349	154871
3430	338435	154766
3431	338516	154660
3432	338595	154552
3433	338669	154442
3434	338756	154338
3435	338833	154230
3436	338919	154125
3437	339006	154022
3438	339085	153914
3439	339186	153817
3440	339288	153720
3441	339369	153613
3442	339469	153515
3443	339556	153411
3444	339635	153304
3445	339707	153193
3446	339795	153090
3447	339880	152985
3448	339954	152876
3449	340033	152768
3450	340117	152663
3451	340227	152569
3452	340311	152465
3453	340394	152359
3454	340468	152250
3455	340552	152145
3456	340632	152038
3457	340715	151932
3458	340805	151830
3459	340886	151724
3460	340970	151619
3461	341053	151513
3462	341132	151406
3463	341217	151301
3464	341301	151197
3465	341380	151090
3466	341460	150983
3467	341542	150877
3468	341631	150774
3469	341701	150663
3470	341791	150561
3471	341871	150454
3472	341950	150348
3473	342025	150239
3474	342107	150133
3475	342192	150029
3476	342284	149927
3477	342369	149823
3478	342449	149716
3479	342533	149612
3480	342619	149508
3481	342697	149401
3482	342789	149299
3483	342875	149196
3484	342962	149092
3485	343054	148991
3486	343135	148885
3487	343209	148776
3488	343284	148668
3489	343359	148559
3490	343431	148449
3491	343517	148346
3492	343608	148244
3493	343696	148141
3494	343781	148037
3495	343856	147929
3496	343938	147823
3497	344020	147718
3498	344101	147612
3499	344186	147508
3500	344253	147396
3501	344330	147289
3502	344454	147201
3503	344553	147103
3504	344627	146995
3505	344706	146888
3506	344804	146789
3507	344913	146696
3508	345012	146598
3509	345104	146497
3510	345203	146399
3511	345294	146297
3512	345387	146197
3513	345484	146098
3514	345552	145987
3515	345623	145877
3516	345700	145770
3517	345784	145666
3518	345859	145557
3519	345937	145450
3520	346003	145338
3521	346078	145230
3522	346152	145122
3523	346242	145020
3524	346325	144916
3525	346404	144810
3526	346484	144704
3527	346561	144597
3528	346669	144502
3529	346807	144421
3530	346924	144330
3531	347018	144230
3532	347104	144127
3533	347204	144029
3534	347311	143935
3535	347419	143841
3536	347530	143748
3537	347633	143651
3538	347743	143558
3539	347854	143465
3540	347959	143370
3541	348059	143272
3542	348157	143174
3543	348271	143082
3544	348418	143003
3545	348567	142926
3546	348662	142826
3547	348751	142724
3548	348830	142618
3549	348913	142513
3550	348992	142407
3551	349080	142305
3552	349191	142212
3553	349310	142122
3554	349413	142026
3555	349504	141924
3556	349603	141826
3557	349704	141729
3558	349809	141634
3559	349903	141533
3560	350007	141438
3561	350104	141339
3562	350198	141239
3563	350283	141135
3564	350369	141032
3565	350447	140925
3566	350541	140825
3567	350610	140715
3568	350693	140611
3569	350782	140509
3570	350850	140399
3571	350919	140289
3572	350995	140181
3573	351074	140076
3574	351177	139979
3575	351276	139881
3576	351360	139777
3577	351443	139673
3578	351542	139575
3579	351633	139474
3580	351749	139383
3581	351857	139289
3582	351968	139195
3583	352066	139097
3584	352158	138996
3585	352238	138891
3586	352335	138792
3587	352420	138689
3588	352488	138579
3589	352571	138475
3590	352656	138371
3591	352732	138264
3592	352823	138163
3593	352897	138056
3594	352977	137950
3595	353059	137846
3596	353134	137739
3597	353215	137634
3598	353289	137526
3599	353364	137419
3600	353442	137313
3601	353522	137208
3602	353602	137102
3603	353684	136998
3604	353775	136898
3605	353862	136795
3606	353944	136690
3607	354018	136583
3608	354107	136482
3609	354216	136387
3610	354298	136283
3611	354386	136181
3612	354468	136077
3613	354553	135974
3614	354627	135867
3615	354721	135767
3616	354804	135663
3617	354886	135559
3618	354969	135455
3619	355059	135353
3620	355149	135252
3621	355239	135151
3622	355343	135056
3623	355454	134962
3624	355531	134856
3625	355625	134757
3626	355709	134653
3627	355855	134573
3628	356036	134506
3629	356151	134415
3630	356233	134311
3631	356332	134213
3632	356417	134110
3633	356503	134007
3634	356637	133923
3635	356777	133840
3636	356884	133745
3637	356971	133643
3638	357066	133544
3639	357251	133478
3640	357345	133378
3641	357417	133271
3642	357502	133168
3643	357600	133069
3644	357685	132966
3645	357759	132859
3646	357853	132759
3647	357949	132661
3648	358109	132585
3649	358191	132481
3650	358275	132378
3651	358355	132273
3652	358425	132165
3653	358497	132057
3654	358570	131950
3655	358651	131845
3656	358732	131741
3657	358813	131636
3658	358890	131531
3659	358973	131427
3660	359052	131322
3661	359234	131254
3662	359454	131201
3663	359546	131100
3664	359666	131010
3665	359757	130910
3666	359832	130803
3667	359903	130695
3668	359979	130589
3669	360054	130482
3670	360139	130380
3671	360221	130276
3672	360305	130172
3673	360389	130069
3674	360480	129969
3675	360562	129865
3676	360648	129762
3677	360729	129658
3678	360800	129550
3679	360875	129444
3680	360956	129340
3681	361034	129234
3682	361106	129127
3683	361186	129023
3684	361256	128915
3685	361332	128809
3686	361411	128704
3687	361491	128600
3688	361581	128499
3689	361657	128393
3690	361739	128289
3691	361815	128183
3692	361890	128077
3693	361973	127974
3694	362057	127871
3695	362140	127768
3696	362228	127666
3697	362429	127605
3698	362530	127508
3699	362620	127407
3700	362707	127305
3701	362790	127202
3702	362870	127097
3703	362948	126992
3704	363026	126887
3705	363106	126783
3706	363187	126679
3707	363263	126574
3708	363339	126468
3709	363422	126365
3710	363505	126262
3711	363584	126157
3712	363658	126051
3713	363738	125947
3714	363818	125842
3715	363901	125739
3716	363982	125636
3717	364066	125533
3718	364151	125430
3719	364236	125328
3720	364322	125226
3721	364401	125122
3722	364481	125018
3723	364568	124916
3724	364646	124811
3725	364734	124710
3726	364820	124608
3727	364901	124505
3728	364980	124400
3729	365061	124296
3730	365141	124193
3731	365219	124088
3732	365301	123985
3733	365378	123880
3734	365451	123774
3735	365528	123669
3736	365610	123566
3737	365691	123462
3738	365775	123359
3739	365848	123253
3740	365922	123147
3741	366004	123044
3742	366077	122938
3743	366165	122837
3744	366256	122737
3745	366335	122633
3746	366417	122530
3747	366489	122423
3748	366570	122320
3749	366653	122217
3750	366738	122115
3751	366823	122013
3752	366905	121910
3753	366983	121806
3754	367066	121703
3755	367145	121599
3756	367228	121497
3757	367308	121393
3758	367385	121289
3759	367462	121184
3760	367530	121076
3761	367609	120973
3762	367685	120868
3763	367758	120762
3764	367861	120666
3765	367986	120577
3766	368073	120476
3767	368156	120373
3768	368227	120267
3769	368304	120163
3770	368373	120055
3771	368437	119947
3772	368513	119842
3773	368593	119739
3774	368664	119632
3775	368745	119529
3776	368826	119426
3777	368906	119323
3778	368982	119218
3779	369059	119114
3780	369136	119010
3781	369210	118904
3782	369312	118808
3783	369424	118715
3784	369512	118614
3785	369591	118511
3786	369679	118410
3787	369766	118309
3788	369848	118207
3789	369928	118103
3790	370007	118000
3791	370083	117895
3792	370166	117793
3793	370248	117690
3794	370325	117586
3795	370398	117481
3796	370471	117376
3797	370543	117270
3798	370621	117166
3799	370683	117057
3800	370763	116954
3801	370850	116854
3802	370925	116749
3803	371009	116647
3804	371090	116544
3805	371166	116440
3806	371245	116337
3807	371324	116233
3808	371401	116130
3809	371483	116027
3810	371602	115936
3811	371788	115866
3812	371914	115778
3813	372024	115684
3814	372109	115583
3815	372188	115479
3816	372267	115376
3817	372343	115272
3818	372417	115167
3819	372500	115065
3820	372569	114959
3821	372649	114856
3822	372727	114753
3823	372808	114650
3824	372885	114546
3825	372966	114444
3826	373040	114339
3827	373115	114234
3828	373185	114128
3829	373260	114024
3830	373344	113923
3831	373425	113820
3832	373501	113716
3833	373578	113613
3834	373654	113509
3835	373734	113406
3836	373812	113303
3837	373902	113203
3838	373980	113100
3839	374054	112995
3840	374128	112891
3841	374209	112788
3842	374285	112684
3843	374354	112579
3844	374435	112476
3845	374530	112378
3846	374632	112282
3847	374719	112182
3848	374796	112078
3849	374875	111975
3850	374958	111874
3851	375037	111771
3852	375116	111668
3853	375195	111565
3854	375277	111463
3855	375358	111361
3856	375446	111261
3857	375530	111160
3858	375612	111058
3859	375694	110956
3860	375774	110853
3861	375854	110751
3862	375930	110647
3863	376013	110546
3864	376092	110443
3865	376170	110340
3866	376256	110240
3867	376322	110133
3868	376399	110030
3869	376479	109928
3870	376562	109826
3871	376647	109725
3872	376778	109638
3873	376890	109545
3874	376980	109445
3875	377062	109344
3876	377144	109242
3877	377237	109143
3878	377321	109042
3879	377400	108940
3880	377477	108837
3881	377554	108734
3882	377636	108632
3883	377718	108530
3884	377800	108429
3885	377876	108326
3886	377951	108222
3887	378035	108121
3888	378111	108017
3889	378194	107916
3890	378272	107813
3891	378357	107713
3892	378429	107608
3893	378504	107505
3894	378584	107403
3895	378662	107300
3896	378738	107197
3897	378819	107095
3898	378898	106993
3899	378970	106889
3900	379053	106787
3901	379123	106683
3902	379200	106580
3903	379274	106476
3904	379354	106374
3905	379435	106273
3906	379520	106172
3907	379607	106072
3908	379699	105973
3909	379783	105873
3910	379863	105771
3911	379940	105668
3912	380022	105567
3913	380104	105465
3914	380182	105363
3915	380257	105260
3916	380332	105157
3917	380412	105055
3918	380487	104951
3919	380571	104851
3920	380650	104749
3921	380737	104649
3922	380984	104593
3923	381068	104492
3924	381148	104390
3925	381233	104290
3926	381310	104188
3927	381385	104084
3928	381468	103983
3929	381543	103880
3930	381630	103781
3931	381706	103678
3932	381784	103575
3933	381870	103475
3934	381954	103375
3935	382057	103279
3936	382238	103205
3937	382340	103109
3938	382440	103013
3939	382536	102915
3940	382634	102818
3941	382737	102723
3942	382834	102626
3943	382923	102527
3944	383010	102427
3945	383106	102330
3946	383193	102230
3947	383270	102127
3948	383349	102026
3949	383461	101932
3950	383599	101846
3951	383690	101747
3952	383773	101647
3953	383848	101544
3954	383921	101440
3955	384004	101339
3956	384090	101239
3957	384219	101151
3958	384326	101056
3959	384403	100954
3960	384492	100855
3961	384582	100756
3962	384656	100653
3963	384744	100553
3964	384822	100451
3965	384894	100348
3966	384971	100245
3967	385044	100142
3968	385125	100041
3969	385203	99939
3970	385280	99837
3971	385353	99733
3972	385425	99630
3973	385500	99527
3974	385585	99427
3975	385657	99324
3976	385739	99223
3977	385819	99122
3978	385893	99019
3979	385966	98916
3980	386036	98812
3981	386112	98709
3982	386198	98610
3983	386280	98509
3984	386361	98408
3985	386440	98306
3986	386521	98205
3987	386598	98103
3988	386669	98000
3989	386757	97901
3990	386837	97799
3991	386917	97698
3992	386985	97594
3993	387058	97491
3994	387135	97389
3995	387217	97288
3996	387303	97189
3997	387379	97087
3998	387457	96985
3999	387539	96884
4000	387624	96785
4001	387709	96685
4002	387791	96584
4003	387876	96484
4004	387972	96387
4005	388086	96295
4006	388204	96203
4007	388324	96112
4008	388412	96013
4009	388500	95913
4010	388570	95810
4011	388678	95716
4012	388810	95628
4013	388912	95532
4014	388995	95432
4015	389076	95331
4016	389163	95232
4017	389237	95129
4018	389320	95029
4019	389400	94928
4020	389480	94827
4021	389559	94726
4022	389642	94625
4023	389721	94524
4024	389916	94451
4025	390034	94360
4026	390116	94259
4027	390199	94159
4028	390283	94059
4029	390373	93960
4030	390461	93861
4031	390550	93763
4032	390641	93664
4033	390727	93565
4034	390805	93464
4035	390890	93364
4036	390978	93265
4037	391063	93165
4038	391145	93065
4039	391230	92965
4040	391314	92865
4041	391419	92770
4042	391517	92674
4043	391601	92574
4044	391711	92480
4045	391829	92388
4046	391934	92293
4047	392037	92198
4048	392137	92102
4049	392221	92002
4050	392307	91903
4051	392396	91804
4052	392481	91704
4053	392564	91604
4054	392641	91503
4055	392725	91403
4056	392816	91305
4057	392892	91203
4058	392976	91103
4059	393060	91004
4060	393132	90901
4061	393212	90801
4062	393302	90702
4063	393399	90605
4064	393484	90506
4065	393559	90404
4066	393629	90301
4067	393743	90208
4068	393845	90112
4069	393950	90018
4070	394059	89924
4071	394145	89824
4072	394239	89727
4073	394321	89627
4074	394411	89529
4075	394494	89429
4076	394581	89329
4077	394662	89229
4078	394747	89130
4079	394827	89029
4080	394906	88928
4081	394987	88828
4082	395073	88729
4083	395154	88629
4084	395237	88529
4085	395332	88432
4086	395415	88332
4087	395501	88233
4088	395652	88148
4089	395848	88073
4090	395941	87976
4091	396036	87879
4092	396123	87780
4093	396217	87682
4094	396306	87584
4095	396390	87484
4096	396472	87384
4097	396551	87283
4098	396633	87183
4099	396716	87084
4100	396797	86983
4101	396873	86882
4102	396947	86780
4103	397028	86680
4104	397119	86582
4105	397229	86488
4106	397360	86399
4107	397512	86314
4108	397634	86223
4109	397716	86123
4110	397796	86023
4111	397865	85920
4112	397941	85819
4113	398017	85717
4114	398102	85618
4115	398177	85517
4116	398259	85417
4117	398342	85317
4118	398423	85217
4119	398526	85122
4120	398661	85033
4121	398762	84937
4122	398862	84841
4123	398952	84743
4124	399044	84645
4125	399141	84549
4126	399238	84452
4127	399323	84353
4128	399411	84254
4129	399499	84156
4130	399600	84060
4131	399698	83963
4132	399798	83867
4133	399891	83770
4134	399978	83671
4135	400060	83571
4136	400153	83474
4137	400241	83375
4138	400332	83277
4139	400427	83180
4140	400515	83081
4141	400600	82982
4142	400699	82886
4143	400807	82792
4144	400894	82693
4145	400993	82597
4146	401094	82501
4147	401188	82404
4148	401263	82303
4149	401348	82203
4150	401425	82103
4151	401501	82002
4152	401584	81902
4153	401661	81801
4154	401738	81701
4155	401815	81600
4156	401887	81498
4157	401966	81398
4158	402042	81297
4159	402123	81198
4160	402198	81096
4161	402273	80995
4162	402353	80895
4163	402440	80797
4164	402525	80698
4165	402613	80600
4166	402687	80498
4167	402770	80399
4168	402852	80299
4169	402925	80198
4170	402998	80097
4171	403073	79996
4172	403152	79896
4173	403226	79795
4174	403303	79694
4175	403376	79593
4176	403459	79494
4177	403538	79394
4178	403615	79293
4179	403692	79193
4180	403773	79093
4181	403844	78992
4182	403920	78891
4183	403997	78791
4184	404079	78691
4185	404162	78592
4186	404241	78492
4187	404319	78392
4188	404397	78292
4189	404480	78193
4190	404558	78092
4191	404634	77992
4192	404713	77892
4193	404806	77795
4194	404883	77695
4195	404961	77595
4196	405041	77495
4197	405121	77395
4198	405206	77297
4199	405289	77197
4200	405359	77096
4201	405434	76995
4202	405510	76895
4203	405591	76796
4204	405681	76698
4205	405758	76598
4206	405842	76499
4207	405922	76399
4208	405997	76299
4209	406074	76199
4210	406154	76099
4211	406245	76002
4212	406325	75902
4213	406406	75803
4214	406488	75704
4215	406562	75603
4216	406646	75504
4217	406721	75404
4218	406810	75306
4219	406889	75207
4220	406967	75107
4221	407042	75006
4222	407118	74906
4223	407199	74807
4224	407277	74707
4225	407358	74608
4226	407435	74508
4227	407508	74407
4228	407583	74307
4229	407660	74207
4230	407730	74106
4231	407818	74008
4232	407895	73908
4233	407971	73808
4234	408048	73708
4235	408127	73609
4236	408204	73509
4237	408281	73409
4238	408359	73310
4239	408434	73210
4240	408517	73111
4241	408599	73012
4242	408680	72913
4243	408795	72820
4244	408880	72721
4245	408959	72622
4246	409039	72523
4247	409109	72422
4248	409190	72323
4249	409271	72224
4250	409343	72123
4251	409416	72023
4252	409496	71924
4253	409570	71824
4254	409648	71724
4255	409727	71625
4256	409812	71527
4257	409879	71425
4258	409952	71325
4259	410026	71225
4260	410097	71124
4261	410178	71025
4262	410254	70926
4263	410340	70828
4264	410425	70729
4265	410506	70631
4266	410578	70530
4267	410661	70432
4268	410732	70331
4269	410813	70232
4270	410885	70132
4271	410964	70033
4272	411037	69933
4273	411112	69833
4274	411194	69734
4275	411275	69635
4276	411352	69536
4277	411428	69437
4278	411497	69336
4279	411567	69235
4280	411649	69137
4281	411727	69037
4282	411815	68940
4283	411894	68841
4284	411976	68742
4285	412056	68643
4286	412131	68544
4287	412197	68443
4288	412274	68343
4289	412352	68244
4290	412432	68145
4291	412508	68046
4292	412586	67947
4293	412663	67848
4294	412736	67748
4295	412810	67648
4296	412883	67548
4297	412966	67450
4298	413047	67352
4299	413122	67252
4300	413195	67152
4301	413277	67054
4302	413351	66954
4303	413435	66856
4304	413520	66758
4305	413602	66660
4306	413675	66560
4307	413750	66461
4308	413829	66362
4309	413902	66262
4310	413976	66163
4311	414059	66065
4312	414137	65966
4313	414215	65867
4314	414293	65768
4315	414370	65669
4316	414444	65569
4317	414524	65471
4318	414602	65372
4319	414675	65273
4320	414749	65173
4321	414835	65075
4322	414913	64977
4323	414994	64878
4324	415070	64779
4325	415144	64680
4326	415225	64582
4327	415305	64483
4328	415385	64385
4329	415453	64285
4330	415533	64186
4331	415617	64088
4332	415699	63990
4333	415786	63893
4334	415866	63795
4335	415938	63695
4336	416010	63595
4337	416079	63495
4338	416161	63397
4339	416233	63298
4340	416298	63197
4341	416382	63099
4342	416465	63002
4343	416548	62904
4344	416632	62806
4345	416716	62708
4346	416819	62614
4347	416892	62514
4348	416970	62416
4349	417041	62316
4350	417118	62217
4351	417188	62118
4352	417266	62019
4353	417345	61921
4354	417417	61821
4355	417495	61723
4356	417572	61624
4357	417650	61526
4358	417732	61428
4359	417821	61331
4360	417898	61233
4361	417976	61134
4362	418050	61035
4363	418132	60937
4364	418210	60839
4365	418288	60740
4366	418367	60642
4367	418445	60544
4368	418530	60446
4369	418617	60349
4370	418691	60250
4371	418760	60151
4372	418846	60054
4373	418921	59955
4374	419002	59857
4375	419101	59762
4376	419191	59665
4377	419279	59568
4378	419371	59472
4379	419452	59374
4380	419536	59277
4381	419616	59179
4382	419701	59081
4383	419784	58984
4384	419862	58886
4385	419934	58786
4386	420014	58689
4387	420090	58590
4388	420175	58493
4389	420259	58395
4390	420340	58298
4391	420424	58200
4392	420503	58102
4393	420575	58003
4394	420654	57905
4395	420729	57807
4396	420805	57708
4397	420885	57610
4398	420967	57513
4399	421051	57416
4400	421120	57316
4401	421195	57218
4402	421270	57119
4403	421361	57023
4404	421443	56926
4405	421523	56828
4406	421601	56730
4407	421686	56633
4408	421766	56535
4409	421853	56438
4410	421934	56340
4411	422003	56241
4412	422078	56143
4413	422155	56045
4414	422234	55947
4415	422310	55849
4416	422391	55751
4417	422468	55653
4418	422540	55554
4419	422619	55456
4420	422699	55359
4421	422770	55260
4422	422852	55163
4423	422937	55066
4424	423020	54968
4425	423111	54872
4426	423204	54776
4427	423286	54679
4428	423369	54582
4429	423459	54485
4430	423544	54388
4431	423624	54291
4432	423711	54194
4433	423805	54098
4434	423893	54002
4435	423985	53906
4436	424068	53808
4437	424148	53711
4438	424234	53614
4439	424338	53520
4440	424431	53424
4441	424523	53328
4442	424618	53232
4443	424702	53135
4444	424789	53038
4445	424867	52941
4446	424938	52842
4447	425010	52744
4448	425087	52646
4449	425162	52548
4450	425241	52450
4451	425329	52354
4452	425431	52259
4453	425522	52163
4454	425609	52066
4455	425691	51969
4456	425780	51873
4457	425860	51775
4458	425930	51677
4459	426010	51579
4460	426098	51483
4461	426174	51385
4462	426244	51286
4463	426326	51189
4464	426405	51092
4465	426486	50995
4466	426570	50898
4467	426664	50802
4468	426747	50705
4469	426837	50609
4470	426925	50513
4471	427003	50415
4472	427077	50317
4473	427147	50218
4474	427227	50121
4475	427304	50024
4476	427380	49926
4477	427454	49828
4478	427528	49730
4479	427614	49633
4480	427816	49550
4481	428011	49466
4482	428092	49369
4483	428168	49271
4484	428246	49174
4485	428325	49076
4486	428407	48979
4487	428491	48883
4488	428574	48786
4489	428658	48689
4490	428731	48591
4491	428817	48494
4492	428907	48398
4493	428979	48300
4494	429069	48204
4495	429149	48107
4496	429224	48009
4497	429296	47911
4498	429373	47814
4499	429457	47717
4500	429530	47619
4501	429613	47522
4502	429693	47425
4503	429773	47328
4504	429863	47232
4505	429948	47135
4506	430031	47039
4507	430109	46941
4508	430186	46844
4509	430266	46747
4510	430339	46649
4511	430419	46552
4512	430495	46455
4513	430577	46358
4514	430648	46260
4515	430735	46163
4516	430819	46067
4517	430893	45969
4518	430973	45872
4519	431050	45775
4520	431121	45677
4521	431199	45580
4522	431260	45481
4523	431333	45383
4524	431415	45286
4525	431497	45189
4526	431576	45092
4527	431653	44995
4528	431730	44898
4529	431814	44801
4530	431888	44704
4531	431969	44607
4532	432047	44510
4533	432131	44414
4534	432219	44317
4535	432296	44220
4536	432368	44123
4537	432450	44026
4538	432531	43929
4539	432614	43833
4540	432697	43736
4541	432783	43640
4542	432866	43543
4543	432953	43447
4544	433034	43351
4545	433117	43254
4546	433199	43157
4547	433277	43060
4548	433356	42964
4549	433441	42867
4550	433522	42771
4551	433603	42674
4552	433680	42577
4553	433758	42480
4554	433845	42384
4555	433927	42287
4556	433999	42190
4557	434076	42093
4558	434155	41996
4559	434234	41899
4560	434310	41802
4561	434384	41705
4562	434464	41608
4563	434549	41512
4564	434627	41415
4565	434690	41317
4566	434770	41220
4567	434857	41124
4568	434936	41028
4569	435017	40931
4570	435099	40835
4571	435171	40737
4572	435244	40640
4573	435318	40543
4574	435397	40446
4575	435468	40349
4576	435549	40252
4577	435628	40156
4578	435704	40059
4579	435788	39963
4580	435871	39866
4581	435945	39769
4582	436031	39673
4583	436109	39577
4584	436189	39480
4585	436268	39383
4586	436342	39287
4587	436415	39189
4588	436495	39093
4589	436582	38997
4590	436652	38900
4591	436721	38802
4592	436804	38706
4593	436892	38610
4594	436968	38514
4595	437042	38417
4596	437117	38320
4597	437196	38223
4598	437274	38127
4599	437354	38030
4600	437430	37934
4601	437507	37837
4602	437585	37740
4603	437657	37643
4604	437744	37548
4605	437825	37451
4606	437906	37355
4607	437982	37258
4608	438059	37162
4609	438137	37065
4610	438213	36969
4611	438290	36872
4612	438375	36776
4613	438458	36680
4614	438537	36584
4615	438613	36487
4616	438689	36391
4617	438770	36295
4618	438857	36199
4619	438935	36102
4620	439010	36006
4621	439092	35910
4622	439172	35813
4623	439255	35718
4624	439342	35622
4625	439411	35525
4626	439491	35429
4627	439564	35332
4628	439641	35235
4629	439721	35139
4630	439799	35043
4631	439879	34947
4632	439953	34850
4633	440027	34753
4634	440096	34657
4635	440176	34560
4636	440251	34464
4637	440324	34367
4638	440411	34272
4639	440493	34176
4640	440573	34080
4641	440656	33984
4642	440737	33888
4643	440829	33793
4644	440903	33696
4645	440980	33600
4646	441059	33504
4647	441134	33407
4648	441218	33312
4649	441303	33216
4650	441381	33120
4651	441461	33024
4652	441539	32928
4653	441610	32831
4654	441681	32734
4655	441762	32638
4656	441848	32543
4657	441924	32446
4658	442006	32351
4659	442085	32255
4660	442160	32158
4661	442242	32063
4662	442320	31966
4663	442404	31871
4664	442491	31775
4665	442576	31680
4666	442659	31584
4667	442744	31489
4668	442838	31394
4669	442912	31297
4670	442989	31201
4671	443060	31105
4672	443137	31009
4673	443211	30912
4674	443292	30817
4675	443370	30721
4676	443441	30624
4677	443515	30528
4678	443582	30431
4679	443660	30335
4680	443738	30239
4681	443820	30144
4682	443894	30047
4683	443970	29951
4684	444051	29856
4685	444127	29760
4686	444206	29664
4687	444286	29568
4688	444369	29473
4689	444448	29377
4690	444530	29281
4691	444605	29185
4692	444683	29089
4693	444759	28993
4694	444840	28898
4695	444910	28801
4696	444986	28705
4697	445054	28609
4698	445132	28513
4699	445206	28417
4700	445290	28322
4701	445371	28226
4702	445446	28130
4703	445554	28036
4704	445646	27941
4705	445724	27845
4706	445809	27750
4707	445891	27655
4708	445963	27559
4709	446040	27463
4710	446117	27367
4711	446196	27271
4712	446275	27176
4713	446349	27080
4714	446433	26984
4715	446508	26888
4716	446586	26793
4717	446657	26697
4718	446730	26601
4719	446821	26506
4720	446898	26410
4721	446975	26314
4722	447060	26219
4723	447141	26124
4724	447221	26028
4725	447303	25933
4726	447382	25837
4727	447467	25742
4728	447544	25646
4729	447625	25551
4730	447701	25455
4731	447780	25360
4732	447862	25264
4733	447942	25169
4734	448014	25073
4735	448092	24978
4736	448175	24882
4737	448251	24787
4738	448325	24691
4739	448406	24596
4740	448484	24500
4741	448562	24405
4742	448631	24309
4743	448714	24213
4744	448793	24118
4745	448881	24023
4746	448969	23928
4747	449044	23833
4748	449117	23737
4749	449192	23641
4750	449261	23545
4751	449339	23450
4752	449412	23354
4753	449480	23258
4754	449554	23163
4755	449635	23067
4756	449709	22972
4757	449789	22877
4758	449864	22781
4759	449943	22686
4760	450025	22591
4761	450089	22495
4762	450165	22399
4763	450249	22304
4764	450325	22209
4765	450399	22113
4766	450481	22018
4767	450560	21923
4768	450633	21827
4769	450718	21732
4770	450797	21637
4771	450883	21542
4772	450959	21447
