iter	RMSE
3222	41.16334877
3223	41.16286271
3224	41.1618936
3225	41.16098256
3226	41.16025674
3227	41.15900842
3228	41.15885487
3229	41.15871032
3230	41.15759212
3231	41.15678204
3232	41.15662335
3233	41.15615484
3234	41.15575882
3235	41.15522808
3236	41.15467373
3237	41.15430386
3238	41.15393807
3239	41.15384324
3240	41.15341056
3241	41.1525018
3242	41.15185742
3243	41.15152023
3244	41.15111064
3245	41.15087361
3246	41.15056072
3247	41.14991192
3248	41.14965551
3249	41.14880755
3250	41.14782801
3251	41.14687842
3252	41.14596488
3253	41.1455556
3254	41.14472518
3255	41.14409172
3256	41.14348546
3257	41.14222945
3258	41.14104538
3259	41.14026642
3260	41.13931431
3261	41.13892685
3262	41.13877283
3263	41.13807116
3264	41.13733147
3265	41.13662362
3266	41.1357408
3267	41.13506277
3268	41.1343568
3269	41.13347743
3270	41.13330519
3271	41.13251987
3272	41.13195976
3273	41.13164036
3274	41.1303463
3275	41.12896726
3276	41.12825393
3277	41.12686589
3278	41.1255471
3279	41.12484325
3280	41.12373386
3281	41.12339717
3282	41.12299715
3283	41.12246278
3284	41.12193779
3285	41.12156247
3286	41.12084775
3287	41.11996479
3288	41.11960001
3289	41.11894614
3290	41.11826952
3291	41.11788576
3292	41.11744331
3293	41.11597306
3294	41.11521652
3295	41.11501047
3296	41.1138406
3297	41.11331939
3298	41.11194429
3299	41.11059788
3300	41.11038424
3301	41.11008865
3302	41.10983978
3303	41.10887678
3304	41.108174
3305	41.10786995
3306	41.10725347
3307	41.10617619
3308	41.10456739
3309	41.10277656
3310	41.10236586
3311	41.10136264
3312	41.10071799
3313	41.1003947
3314	41.09986893
3315	41.09870978
3316	41.09813532
3317	41.09739978
3318	41.09721409
3319	41.0969992
3320	41.09687498
3321	41.09612369
3322	41.09492889
3323	41.09425487
3324	41.09369432
3325	41.09290936
3326	41.09179155
3327	41.09165689
3328	41.09081161
3329	41.08987507
3330	41.08894266
3331	41.08813714
3332	41.08732219
3333	41.08635535
3334	41.08590294
3335	41.08545916
3336	41.08432854
3337	41.08258788
3338	41.08179082
3339	41.08135437
3340	41.08056296
3341	41.07997932
3342	41.07966143
3343	41.07877566
3344	41.07850401
3345	41.07801461
3346	41.07778878
3347	41.07698546
3348	41.07672048
3349	41.07546999
3350	41.07481707
3351	41.07466752
3352	41.07392456
3353	41.07334899
3354	41.07232517
3355	41.07199299
3356	41.07165059
3357	41.07158946
3358	41.07124029
3359	41.07030982
3360	41.06955552
3361	41.0689118
3362	41.0681355
3363	41.06796766
3364	41.06782029
3365	41.0674743
3366	41.06676795
3367	41.06627201
3368	41.06553923
3369	41.0650737
3370	41.06446914
3371	41.06439932
3372	41.06402561
3373	41.06283955
3374	41.06166209
3375	41.0610412
3376	41.06016779
3377	41.05963282
3378	41.05947461
3379	41.05917005
3380	41.05823733
3381	41.05750568
3382	41.05706699
3383	41.05623813
3384	41.05562582
3385	41.05464757
3386	41.05319653
3387	41.05169891
3388	41.05149649
3389	41.05129329
3390	41.05087757
3391	41.05051449
3392	41.04983838
3393	41.04945349
3394	41.04800834
3395	41.04740256
3396	41.04680755
3397	41.04662638
3398	41.04553549
3399	41.04486034
3400	41.04426778
3401	41.04349711
3402	41.04264333
3403	41.04171269
3404	41.04055588
3405	41.03967091
3406	41.03949758
3407	41.03865679
3408	41.03810765
3409	41.03766894
3410	41.03678717
3411	41.03636904
3412	41.03537181
3413	41.03500267
3414	41.03396648
3415	41.03202768
3416	41.03039823
3417	41.02980404
3418	41.02970767
3419	41.02875335
3420	41.02800595
3421	41.02727212
3422	41.02666761
3423	41.02599587
3424	41.02513205
3425	41.02415042
3426	41.0239843
3427	41.02395975
3428	41.02306256
3429	41.0220528
3430	41.02093833
3431	41.02065615
3432	41.0199742
3433	41.01938371
3434	41.01803876
3435	41.01715634
3436	41.01630425
3437	41.0152935
3438	41.01424905
3439	41.01323455
3440	41.01249818
3441	41.01182115
3442	41.01071612
3443	41.00940696
3444	41.00860868
3445	41.00800647
3446	41.00742994
3447	41.00659075
3448	41.00579982
3449	41.00480677
3450	41.004474
3451	41.00401948
3452	41.00363776
3453	41.00291709
3454	41.00266882
3455	41.00195588
3456	41.00137836
3457	41.00039698
3458	40.99942336
3459	40.99750391
3460	40.99659445
3461	40.99581076
3462	40.99510318
3463	40.99476065
3464	40.99446175
3465	40.99346435
3466	40.99262408
3467	40.99138121
3468	40.99100514
3469	40.99069937
3470	40.98995484
3471	40.98966348
3472	40.98914445
3473	40.98882877
3474	40.98784831
3475	40.98704088
3476	40.9868739
3477	40.98556468
3478	40.9851686
3479	40.98499124
3480	40.98361344
3481	40.98284599
3482	40.98143424
3483	40.98049574
3484	40.98012321
3485	40.97904406
3486	40.97860037
3487	40.97696865
3488	40.97548718
3489	40.97419375
3490	40.97342317
3491	40.97267634
3492	40.97111575
3493	40.97021011
3494	40.9694389
3495	40.96853395
3496	40.96774672
3497	40.96668733
3498	40.96639644
3499	40.96579272
3500	40.96574515
3501	40.96524943
3502	40.96445809
3503	40.96344981
3504	40.96246305
3505	40.96194062
3506	40.96125158
3507	40.96070722
3508	40.95925089
3509	40.9586106
3510	40.95705895
3511	40.95696427
3512	40.95673027
3513	40.9565638
3514	40.95632853
3515	40.95599754
3516	40.95534079
3517	40.9539109
3518	40.95375461
3519	40.95338301
3520	40.95330697
3521	40.95220997
3522	40.95217711
3523	40.95083992
3524	40.95019136
3525	40.94993873
3526	40.94937721
3527	40.94829351
3528	40.94766221
3529	40.94712632
3530	40.94524268
3531	40.94465218
3532	40.94410932
3533	40.94364815
3534	40.94308684
3535	40.94236747
3536	40.94130653
3537	40.94106644
3538	40.94023437
3539	40.93919988
3540	40.93890639
3541	40.93847934
3542	40.93789141
3543	40.93610387
3544	40.93555049
3545	40.93452858
3546	40.93314616
3547	40.93231507
3548	40.93158771
3549	40.9310066
3550	40.93040847
3551	40.92957403
3552	40.92949753
3553	40.92883818
3554	40.92787458
3555	40.92672666
3556	40.92623074
3557	40.92515722
3558	40.92462673
3559	40.9241152
3560	40.92361209
3561	40.92349017
3562	40.92326436
3563	40.92266468
3564	40.92202404
3565	40.92186794
3566	40.92136514
3567	40.9210461
3568	40.91946291
3569	40.91811866
3570	40.91803108
3571	40.91773938
3572	40.9176302
3573	40.9172523
3574	40.91716024
3575	40.9164692
3576	40.91595765
3577	40.91520967
3578	40.9150367
3579	40.91484917
3580	40.91426852
3581	40.91415828
3582	40.91288011
3583	40.91221315
3584	40.91159474
3585	40.91127729
3586	40.91057114
3587	40.90961863
3588	40.90931138
3589	40.90837743
3590	40.90765733
3591	40.90736544
3592	40.90676304
3593	40.90583385
3594	40.90498985
3595	40.90479255
3596	40.90414151
3597	40.90394128
3598	40.9032827
3599	40.90277057
3600	40.90203092
3601	40.90136851
3602	40.90111418
3603	40.90064132
3604	40.89975613
3605	40.89909268
3606	40.89894605
3607	40.89868853
3608	40.89785285
3609	40.89743022
3610	40.89657195
3611	40.89564995
3612	40.89522151
3613	40.89414265
3614	40.89397101
3615	40.89299369
3616	40.89224206
3617	40.89201529
3618	40.89126757
3619	40.89083151
3620	40.89036349
3621	40.88936513
3622	40.88894509
3623	40.88776704
3624	40.88619851
3625	40.88494154
3626	40.88438962
3627	40.88352683
3628	40.88321457
3629	40.8826918
3630	40.88244891
3631	40.88189466
3632	40.88157102
3633	40.88125102
3634	40.88042006
3635	40.88039663
3636	40.88001037
3637	40.87940327
3638	40.87820802
3639	40.87785676
3640	40.87681328
3641	40.87600144
3642	40.87507996
3643	40.87414078
3644	40.87394811
3645	40.8736666
3646	40.8733263
3647	40.87267185
3648	40.87178926
3649	40.8701439
3650	40.86923626
3651	40.8687163
3652	40.86824714
3653	40.86805427
3654	40.867576
3655	40.86722287
3656	40.86629576
3657	40.86496775
3658	40.86445988
3659	40.86344486
3660	40.86277865
3661	40.86104143
3662	40.86034915
3663	40.85985854
3664	40.85896497
3665	40.85817017
3666	40.85766049
3667	40.8569004
3668	40.85625884
3669	40.85580993
3670	40.85489719
3671	40.85447376
3672	40.85363182
3673	40.85322994
3674	40.85294306
3675	40.85277826
3676	40.85159396
3677	40.85026168
3678	40.85008194
3679	40.84876743
3680	40.84780341
3681	40.84688016
3682	40.84580521
3683	40.84525
3684	40.84490512
3685	40.84431426
3686	40.84414835
3687	40.84354339
3688	40.84295128
3689	40.84244256
3690	40.84142797
3691	40.84072774
3692	40.84043364
3693	40.83963813
3694	40.83885632
3695	40.83865914
3696	40.83779319
3697	40.83708836
3698	40.83633533
3699	40.83555842
3700	40.83476654
3701	40.83429167
3702	40.83318933
3703	40.83260398
3704	40.83187033
3705	40.83142718
3706	40.83125606
3707	40.83070735
3708	40.83064578
3709	40.83025546
3710	40.82951115
3711	40.82925774
3712	40.82870589
3713	40.82830673
3714	40.8272952
3715	40.8266043
3716	40.82590559
3717	40.8251344
3718	40.82486238
3719	40.82434
3720	40.82399245
3721	40.82376701
3722	40.82354996
3723	40.82305198
3724	40.82277581
3725	40.82249908
3726	40.82235627
3727	40.8220911
3728	40.82182291
3729	40.82070864
3730	40.81978872
3731	40.81939814
3732	40.81862822
3733	40.81808559
3734	40.81770729
3735	40.81687621
3736	40.81635215
3737	40.81533241
3738	40.81429755
3739	40.81342665
3740	40.81311217
3741	40.81247626
3742	40.8114616
3743	40.81095077
3744	40.80995954
3745	40.80981636
3746	40.80925338
3747	40.80876861
3748	40.80826115
3749	40.80748968
3750	40.80652643
3751	40.80615576
3752	40.80575755
3753	40.80561262
3754	40.80447891
3755	40.80387603
3756	40.80356009
3757	40.80243336
3758	40.80136791
3759	40.8002012
3760	40.79997868
3761	40.79915232
3762	40.79847276
3763	40.79825833
3764	40.79725022
3765	40.79652443
3766	40.79578787
3767	40.795194
3768	40.79362194
3769	40.79311994
3770	40.79257731
3771	40.79223508
3772	40.79170416
3773	40.79100003
3774	40.79046583
3775	40.79012304
3776	40.78955136
3777	40.78884432
3778	40.78737241
3779	40.78670902
3780	40.78559983
3781	40.78557575
3782	40.78448894
3783	40.78433669
3784	40.78363068
3785	40.78333717
3786	40.7825239
3787	40.78190047
3788	40.78073818
3789	40.78026576
3790	40.77993682
3791	40.77937643
3792	40.7787274
3793	40.77826802
3794	40.77813839
3795	40.77738652
3796	40.77637399
3797	40.7757536
3798	40.77509098
3799	40.77471639
3800	40.77366458
3801	40.77335925
3802	40.77248715
3803	40.77184134
3804	40.77096366
3805	40.77081926
3806	40.76998361
3807	40.76972317
3808	40.7692918
3809	40.76827438
3810	40.76760791
3811	40.76685917
3812	40.76651628
3813	40.76623944
3814	40.76569017
3815	40.76480612
3816	40.764619
3817	40.76454837
3818	40.76409931
3819	40.76333962
3820	40.76311789
3821	40.76239277
3822	40.76222787
3823	40.76179529
3824	40.76158459
3825	40.76047475
3826	40.75976705
3827	40.75853659
3828	40.75752163
3829	40.75697835
3830	40.75606349
3831	40.75520804
3832	40.7540887
3833	40.75378546
3834	40.75331074
3835	40.75242072
3836	40.75193005
3837	40.75033499
3838	40.74979577
3839	40.74885206
3840	40.7483068
3841	40.74734523
3842	40.74636294
3843	40.74613281
3844	40.74562189
3845	40.74550159
3846	40.74480673
3847	40.74394212
3848	40.74319758
3849	40.74153917
3850	40.74117402
3851	40.74055461
3852	40.73995091
3853	40.73899739
3854	40.73832597
3855	40.7377358
3856	40.73683857
3857	40.73638701
3858	40.73576122
3859	40.73492383
3860	40.73408298
3861	40.73363547
3862	40.73325125
3863	40.7325523
3864	40.73219283
3865	40.73180207
3866	40.73099398
3867	40.73029917
3868	40.72873992
3869	40.72771426
3870	40.72720419
3871	40.72679759
3872	40.72554105
3873	40.72516633
3874	40.7250197
3875	40.72412958
3876	40.72390842
3877	40.72324607
3878	40.72254169
3879	40.72175371
3880	40.72071995
3881	40.72041076
3882	40.71956494
3883	40.71799465
3884	40.71664325
3885	40.7158567
3886	40.7157203
3887	40.71494521
3888	40.71410698
3889	40.71404122
3890	40.71347089
3891	40.71307025
3892	40.71274618
3893	40.71161481
3894	40.71148869
3895	40.71106391
3896	40.71089011
3897	40.7102025
3898	40.70930688
3899	40.70850895
3900	40.70750681
3901	40.70712873
3902	40.70659023
3903	40.70593014
3904	40.70499151
3905	40.7040359
3906	40.70321231
3907	40.7027059
3908	40.701936
3909	40.70116768
3910	40.7009916
3911	40.7009239
3912	40.70012913
3913	40.69977994
3914	40.6989353
3915	40.6984018
3916	40.69815014
3917	40.69753081
3918	40.69678517
3919	40.69566414
3920	40.69477794
3921	40.69445769
3922	40.69308718
3923	40.69256176
3924	40.69194766
3925	40.69122281
3926	40.68994691
3927	40.68904046
3928	40.68848539
3929	40.68827766
3930	40.6876825
3931	40.68709913
3932	40.68658214
3933	40.68553746
3934	40.68499908
3935	40.68399101
3936	40.68334219
3937	40.68252711
3938	40.68213767
3939	40.68191052
3940	40.68150785
3941	40.68096596
3942	40.67933992
3943	40.67836474
3944	40.67784109
3945	40.67749791
3946	40.67643359
3947	40.67601289
3948	40.67561767
3949	40.67468916
3950	40.67460782
3951	40.67375767
3952	40.67254382
3953	40.67188038
3954	40.67097085
3955	40.66962466
3956	40.66893354
3957	40.668093
3958	40.66777428
3959	40.6662024
3960	40.66538216
3961	40.66465494
3962	40.6638763
3963	40.66379491
3964	40.66286981
3965	40.66233281
3966	40.6617519
3967	40.66081835
3968	40.65933134
3969	40.65867305
3970	40.65785553
3971	40.65715564
3972	40.65615023
3973	40.65577805
3974	40.6552391
3975	40.65432593
3976	40.65360398
3977	40.65306667
3978	40.65256804
3979	40.65178262
3980	40.65120932
3981	40.65060873
3982	40.65012282
3983	40.649913
3984	40.64870178
3985	40.64830472
3986	40.647765
3987	40.64689663
3988	40.64621136
3989	40.64558308
3990	40.64472392
3991	40.64453407
3992	40.64434658
3993	40.64427897
3994	40.64360054
3995	40.64335479
3996	40.64241274
3997	40.64133441
3998	40.64075222
3999	40.64005159
4000	40.63946582
4001	40.63942559
4002	40.63900952
4003	40.6382481
4004	40.63729845
4005	40.63621919
4006	40.63553086
4007	40.63486154
4008	40.63449193
4009	40.63413231
4010	40.63363862
4011	40.63244161
4012	40.63163271
4013	40.6307192
4014	40.63040658
4015	40.62995277
4016	40.6288379
4017	40.62878779
4018	40.62814859
4019	40.6278107
4020	40.62739166
4021	40.62680275
4022	40.62588103
4023	40.62565027
4024	40.62517188
4025	40.62465889
4026	40.62430429
4027	40.62322215
4028	40.62315178
4029	40.62253537
4030	40.62159966
4031	40.62082058
4032	40.61965261
4033	40.61891633
4034	40.61826824
4035	40.61778429
4036	40.61698803
4037	40.61594506
4038	40.6150339
4039	40.61436353
4040	40.61346973
4041	40.61284256
4042	40.61247556
4043	40.61133352
4044	40.6107502
4045	40.60993682
4046	40.60984437
4047	40.60891087
4048	40.60793396
4049	40.60735701
4050	40.60614009
4051	40.60566886
4052	40.60516646
4053	40.60411849
4054	40.60396488
4055	40.60353378
4056	40.6025046
4057	40.60185321
4058	40.60129785
4059	40.60077211
4060	40.60037336
4061	40.59980324
4062	40.59906025
4063	40.59811094
4064	40.59732647
4065	40.59611389
4066	40.59535523
4067	40.5947872
4068	40.59380123
4069	40.59302559
4070	40.59204235
4071	40.59058653
4072	40.58994103
4073	40.58974848
4074	40.58902031
4075	40.58855156
4076	40.58778976
4077	40.58726509
4078	40.5861849
4079	40.58593399
4080	40.58514347
4081	40.58481831
4082	40.58333394
4083	40.58230091
4084	40.58166533
4085	40.58109327
4086	40.58071429
4087	40.5803058
4088	40.57946492
4089	40.57887803
4090	40.578776
4091	40.57814028
4092	40.57707311
4093	40.57664482
4094	40.57639036
4095	40.57633323
4096	40.5759908
4097	40.57534543
4098	40.57474529
4099	40.57408775
4100	40.57337222
4101	40.57329534
4102	40.57319795
4103	40.57305623
4104	40.57242
4105	40.57178277
4106	40.57081722
4107	40.57005386
4108	40.56981007
4109	40.56866108
4110	40.56822433
4111	40.56819453
4112	40.56768499
4113	40.56725242
4114	40.56704387
4115	40.56611353
4116	40.56548982
4117	40.5650576
4118	40.56473027
4119	40.56394715
4120	40.56342418
4121	40.56261111
4122	40.56171125
4123	40.56101067
4124	40.56074509
4125	40.56009772
4126	40.55965692
4127	40.55918344
4128	40.55844358
4129	40.55796357
4130	40.55671379
4131	40.55597676
4132	40.55494855
4133	40.55452344
4134	40.55407038
4135	40.55361432
4136	40.55267722
4137	40.55213541
4138	40.55179068
4139	40.55032794
4140	40.54968418
4141	40.54928339
4142	40.54843089
4143	40.54784366
4144	40.54734861
4145	40.54692687
4146	40.54662763
4147	40.54601116
4148	40.54560807
4149	40.54498165
4150	40.54403289
4151	40.54272716
4152	40.54164583
4153	40.54114107
4154	40.54096427
4155	40.54023449
4156	40.53960493
4157	40.53900311
4158	40.53810645
4159	40.53779321
4160	40.53718451
4161	40.53640749
4162	40.5363274
4163	40.53619986
4164	40.53518605
4165	40.53455464
4166	40.53384679
4167	40.53295015
4168	40.53241022
4169	40.53172808
4170	40.53149269
4171	40.53115886
4172	40.53093956
4173	40.5298948
4174	40.5291299
4175	40.52736534
4176	40.52638188
4177	40.52567122
4178	40.52431203
4179	40.52321493
4180	40.52248427
4181	40.52184777
4182	40.52148738
4183	40.52106666
4184	40.52020902
4185	40.52008451
4186	40.51942717
4187	40.51904058
4188	40.51835045
4189	40.51797341
4190	40.517513
4191	40.51740073
4192	40.51642261
4193	40.51607211
4194	40.51503264
4195	40.51481523
4196	40.5146617
4197	40.51406871
4198	40.51271689
4199	40.51176084
4200	40.51111621
4201	40.51034761
4202	40.50913619
4203	40.5085189
4204	40.50811733
4205	40.50800407
4206	40.50729067
4207	40.50645554
4208	40.50566075
4209	40.50429969
4210	40.50281071
4211	40.50199946
4212	40.50108398
4213	40.5000373
4214	40.499398
4215	40.49899262
4216	40.49862298
4217	40.49758139
4218	40.49668908
4219	40.49629769
4220	40.49582369
4221	40.49537821
4222	40.4945247
4223	40.49439179
4224	40.49390628
4225	40.49349704
4226	40.49260599
4227	40.49228512
4228	40.49187923
4229	40.49112875
4230	40.49072344
4231	40.49042654
4232	40.48955505
4233	40.48913723
4234	40.48850392
4235	40.48811605
4236	40.48694409
4237	40.48614836
4238	40.48556012
4239	40.48547328
4240	40.48482515
4241	40.48422192
4242	40.48362104
4243	40.48337943
4244	40.4833542
4245	40.48240577
4246	40.48188221
4247	40.48119588
4248	40.48018241
4249	40.47964994
4250	40.4787285
4251	40.47815855
4252	40.47808324
4253	40.47776613
4254	40.47739167
4255	40.4763805
4256	40.47560483
4257	40.4752133
4258	40.47493549
4259	40.47444307
4260	40.473265
4261	40.47255787
4262	40.47163793
4263	40.47126675
4264	40.47090479
4265	40.47045815
4266	40.47001625
4267	40.46874119
4268	40.4681101
4269	40.46729341
4270	40.46643033
4271	40.46583928
4272	40.46495032
4273	40.46467737
4274	40.46444208
4275	40.46407801
4276	40.46351297
4277	40.46249602
4278	40.46189133
4279	40.46187083
4280	40.46101741
4281	40.45990107
4282	40.45975255
4283	40.4595827
4284	40.45866828
4285	40.45807479
4286	40.45732548
4287	40.4572676
4288	40.45653934
4289	40.45591917
4290	40.45546587
4291	40.45480696
4292	40.45476681
4293	40.45373684
4294	40.45320173
4295	40.45248502
4296	40.45180752
4297	40.4515735
4298	40.45082796
4299	40.45029715
4300	40.44944235
4301	40.44857332
4302	40.44760921
4303	40.44713378
4304	40.44655178
4305	40.44582274
4306	40.44544219
4307	40.44489407
4308	40.44435735
4309	40.44389535
4310	40.44363833
4311	40.44304269
4312	40.44142487
4313	40.44100795
4314	40.44049914
4315	40.43978308
4316	40.43928762
4317	40.43873867
4318	40.43813135
4319	40.43781108
4320	40.43738282
4321	40.43653514
4322	40.43562617
4323	40.435141
4324	40.43499067
4325	40.43489257
4326	40.43404718
4327	40.43357545
4328	40.43315724
4329	40.43299217
4330	40.43186202
4331	40.43123366
4332	40.43068566
4333	40.43001748
4334	40.42945747
4335	40.42941736
4336	40.42882706
4337	40.4287428
4338	40.42860857
4339	40.42783716
4340	40.42751151
4341	40.42705213
4342	40.42588839
4343	40.4250925
4344	40.42428179
4345	40.42273069
4346	40.42205527
4347	40.42151604
4348	40.42109647
4349	40.4204186
4350	40.41973135
4351	40.41969844
4352	40.4193248
4353	40.41831738
4354	40.41779436
4355	40.41701607
4356	40.41669504
4357	40.41658363
4358	40.41602983
4359	40.4154607
4360	40.41509633
4361	40.41489846
4362	40.41430015
4363	40.41381502
4364	40.41291495
4365	40.41233715
4366	40.41170204
4367	40.41107415
4368	40.40978574
4369	40.40901004
4370	40.40830224
4371	40.40796019
4372	40.40718711
4373	40.40651973
4374	40.40524079
4375	40.404614
4376	40.40357174
4377	40.40180471
4378	40.40062917
4379	40.40043779
4380	40.40031162
4381	40.4000695
4382	40.39995194
4383	40.39971969
4384	40.39943853
4385	40.39906756
4386	40.39904212
4387	40.39802751
4388	40.39763003
4389	40.39725652
4390	40.39701239
4391	40.39563265
4392	40.39516479
4393	40.39440701
4394	40.39373979
4395	40.39270334
4396	40.39203204
4397	40.39155839
4398	40.39125483
4399	40.39073718
4400	40.39059657
4401	40.39028474
4402	40.39014662
4403	40.38952903
4404	40.38935744
4405	40.38892829
4406	40.38795991
4407	40.38776596
4408	40.38678669
4409	40.38582367
4410	40.38463632
4411	40.38304576
4412	40.38248903
4413	40.38149049
4414	40.38123394
4415	40.38038415
4416	40.37984794
4417	40.37948877
4418	40.37871119
4419	40.3782291
4420	40.37720663
4421	40.37643079
4422	40.37579589
4423	40.37510248
4424	40.3743438
4425	40.37314354
4426	40.37254879
4427	40.37181619
4428	40.37146467
4429	40.37061009
4430	40.37007907
4431	40.36988307
4432	40.36979276
4433	40.36928145
4434	40.36907133
4435	40.36791766
4436	40.36730455
4437	40.36687289
4438	40.36637439
4439	40.36586377
4440	40.36545049
4441	40.36407546
4442	40.36369855
4443	40.36333554
4444	40.36268552
4445	40.36160222
4446	40.36137458
4447	40.36103151
4448	40.35971972
4449	40.35923556
4450	40.35892886
4451	40.35862597
4452	40.35807216
4453	40.35747253
4454	40.35687232
4455	40.35661042
4456	40.3562764
4457	40.35500729
4458	40.35422759
4459	40.35369609
4460	40.3527926
4461	40.35198664
4462	40.3516962
4463	40.35044674
4464	40.35007226
4465	40.34949353
4466	40.34924639
4467	40.34905919
4468	40.34875128
4469	40.34829734
4470	40.34752638
4471	40.34703194
4472	40.34648782
4473	40.34637125
4474	40.3454002
4475	40.34496524
4476	40.3446192
4477	40.34439852
4478	40.3436541
4479	40.34256536
4480	40.34199868
4481	40.34156799
4482	40.34067999
4483	40.34053712
4484	40.33947797
4485	40.33886414
4486	40.33820293
4487	40.3373521
4488	40.33660767
4489	40.33602121
4490	40.33585464
4491	40.3351501
4492	40.33344777
4493	40.33254941
4494	40.33209924
4495	40.33191665
4496	40.33168601
4497	40.33146013
4498	40.33103433
4499	40.33025785
4500	40.32930238
4501	40.32830912
4502	40.32753459
4503	40.32741494
4504	40.32736555
4505	40.32651006
4506	40.32617055
4507	40.3255933
4508	40.32525117
4509	40.32425297
4510	40.32364207
4511	40.32234813
4512	40.32201521
4513	40.32181481
4514	40.321032
4515	40.31999724
4516	40.3195301
4517	40.31911688
4518	40.31821806
4519	40.31772687
4520	40.31769071
4521	40.31681744
4522	40.31680642
4523	40.31637664
4524	40.3160922
4525	40.31520217
4526	40.31439387
4527	40.31381595
4528	40.31328564
4529	40.31213516
4530	40.31183804
4531	40.31107615
4532	40.31052468
4533	40.31027842
4534	40.30979947
4535	40.30899608
4536	40.30866493
4537	40.30747374
4538	40.30698665
4539	40.30637968
4540	40.30618036
4541	40.30535488
4542	40.30438234
4543	40.30411523
4544	40.30350464
4545	40.30298354
4546	40.30177377
4547	40.30075204
4548	40.30012745
4549	40.29979059
4550	40.29960308
4551	40.29915385
4552	40.29905613
4553	40.29871009
4554	40.29801656
4555	40.29745823
4556	40.29685932
4557	40.29618339
4558	40.29591004
4559	40.29509993
4560	40.2947548
4561	40.29436445
4562	40.29377325
4563	40.29307468
4564	40.29274887
4565	40.2923363
4566	40.29102988
4567	40.29010746
4568	40.28948865
4569	40.28878019
4570	40.28813167
4571	40.28738295
4572	40.28684146
4573	40.28607081
4574	40.28490687
4575	40.28459454
4576	40.28424935
4577	40.28352826
4578	40.28294095
4579	40.28255754
4580	40.28216793
4581	40.28133201
4582	40.28061557
4583	40.28000148
4584	40.27956813
4585	40.27884337
4586	40.27823507
4587	40.27811096
4588	40.27742545
4589	40.27688256
4590	40.27673539
4591	40.27659768
4592	40.27609511
4593	40.2753011
4594	40.27480592
4595	40.2743092
4596	40.27310587
4597	40.27277635
4598	40.27239971
4599	40.27214551
4600	40.27138427
4601	40.27043045
4602	40.27028801
4603	40.27011414
4604	40.26891328
4605	40.2687066
4606	40.26845736
4607	40.26801864
4608	40.26776358
4609	40.26769412
4610	40.26712609
4611	40.26688348
4612	40.26645705
4613	40.26613718
4614	40.26553604
4615	40.26498758
4616	40.26441999
4617	40.26320874
4618	40.2628313
4619	40.2621046
4620	40.26182601
4621	40.26146755
4622	40.26112175
4623	40.26072823
4624	40.26039038
4625	40.2598452
4626	40.25900618
4627	40.25886837
4628	40.25880566
4629	40.25815772
4630	40.25767239
4631	40.25735202
4632	40.25577137
4633	40.25493177
4634	40.25421005
4635	40.25394351
4636	40.25267358
4637	40.25199201
4638	40.25099906
4639	40.25033615
4640	40.24970337
4641	40.2494242
4642	40.24856077
4643	40.24783929
4644	40.24698433
4645	40.24695796
4646	40.24558216
4647	40.24531527
4648	40.24491883
4649	40.24432583
4650	40.24361214
4651	40.24308949
4652	40.2422181
4653	40.2418538
4654	40.24140952
4655	40.24083542
4656	40.23998568
4657	40.23930543
4658	40.23871532
4659	40.23819351
4660	40.2376945
4661	40.23702996
4662	40.23637711
4663	40.2356998
4664	40.2352626
4665	40.23485872
4666	40.23409367
4667	40.23400247
4668	40.23290394
4669	40.23278814
4670	40.23223127
4671	40.23101789
4672	40.23046025
4673	40.22978473
4674	40.2289628
4675	40.22788724
4676	40.22784339
4677	40.22734899
4678	40.22693941
4679	40.22669519
4680	40.22642973
4681	40.22632672
4682	40.22623389
4683	40.22596938
4684	40.22561039
4685	40.22425738
4686	40.22381741
4687	40.2231585
4688	40.22279804
4689	40.22160921
4690	40.2209669
4691	40.22074918
4692	40.22051306
4693	40.22010567
4694	40.21962377
4695	40.21895559
4696	40.21733741
4697	40.21693824
4698	40.21623076
4699	40.21610562
4700	40.2155814
4701	40.21535533
4702	40.21433358
4703	40.21345522
4704	40.21304964
4705	40.21266226
4706	40.21220201
4707	40.2117391
4708	40.21141078
4709	40.21097629
4710	40.21041513
4711	40.21005356
4712	40.20889361
4713	40.2079475
4714	40.20727922
4715	40.20645605
4716	40.20575185
4717	40.2049773
4718	40.20454815
4719	40.20372096
4720	40.2030119
4721	40.20274328
4722	40.20170102
4723	40.20092586
4724	40.2007441
4725	40.1997993
4726	40.19934342
4727	40.19908794
4728	40.19856754
4729	40.19817954
4730	40.19768758
4731	40.19710687
4732	40.19653687
4733	40.194851
4734	40.19467893
4735	40.19408636
4736	40.19327212
4737	40.19252341
4738	40.19135213
4739	40.19030115
4740	40.18987321
4741	40.18937525
4742	40.18884324
4743	40.18869238
4744	40.18789737
4745	40.18700163
4746	40.18644635
4747	40.18639373
4748	40.1858317
4749	40.1849924
4750	40.18478643
4751	40.183914
4752	40.18342602
4753	40.18266148
4754	40.18257494
4755	40.18199188
4756	40.18111077
4757	40.18058404
4758	40.18017664
4759	40.17945342
4760	40.1787041
4761	40.17853561
4762	40.17741447
4763	40.17696411
4764	40.17643036
4765	40.17584583
4766	40.17547976
4767	40.17386614
4768	40.17275617
4769	40.17213066
4770	40.17098437
4771	40.17058498
4772	40.16965736
4773	40.16914545
4774	40.16908543
4775	40.16826825
4776	40.16749695
4777	40.16650674
4778	40.16520026
